City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Brownsville,US,2022-02-09 23:29:14,25.9018,-97.4975,69.91,43,0,13.8
293,Jizan,SA,2022-02-09 23:29:25,17.3333,42.6667,76.14,73,12,3.24
294,Sayyan,YE,2022-02-09 23:29:26,15.1718,44.3244,50.83,34,0,1.79
295,Campoverde,PE,2022-02-09 23:29:26,-8.4753,-74.8058,76.69,93,66,2.8
296,Luanda,AO,2022-02-09 23:26:30,-8.8368,13.2343,77.0,83,75,8.05
297,Cidreira,BR,2022-02-09 23:29:27,-30.1811,-50.2056,71.94,70,30,12.88
298,Leua,SK,2022-02-09 23:27:20,48.2156,18.6071,43.36,85,9,3.78
299,Liverpool,GB,2022-02-09 23:29:11,53.4106,-2.9779,43.65,83,20,10.36
300,Londa,IN,2022-02-09 23:29:28,15.4691,74.5191,63.45,58,4,3.18
301,Planeta Rica,CO,2022-02-09 23:29:28,8.4147,-75.5883,81.64,81,92,10.96
302,Vao,NC,2022-02-09 23:29:29,-22.6667,167.4833,81.1,87,100,30.89
303,Mantua,IT,2022-02-09 23:25:46,45.1667,10.7833,44.08,89,9,1.99
304,Laguna,US,2022-02-09 23:29:30,38.421,-121.4238,78.66,39,0,5.75
305,Jaque,PA,2022-02-09 23:29:30,7.5175,-78.1703,78.26,87,97,4.09
306,Bakchar,RU,2022-02-09 23:29:30,57.0186,82.0711,-12.73,97,9,4.99
307,Coffs Harbour,AU,2022-02-09 23:29:31,-30.3,153.1333,80.13,55,0,5.75
308,Bluefield,US,2022-02-09 23:29:31,37.2698,-81.2223,46.44,42,40,10.36
309,Poum,NC,2022-02-09 23:29:32,-20.2333,164.0167,81.28,87,93,29.08
310,Campbell River,CA,2022-02-09 23:29:32,50.0163,-125.2446,44.13,100,100,2.3
311,Kavieng,PG,2022-02-09 23:29:33,-2.5744,150.7967,82.67,76,58,6.42
312,Clarence Town,AU,2022-02-09 23:29:33,-32.5833,151.7833,82.81,39,0,2.35
313,Truro,GB,2022-02-09 23:29:28,50.2653,-5.0544,47.48,87,100,4.61
314,Rakaia,NZ,2022-02-09 23:29:34,-43.75,172.0167,69.37,72,100,0.98
315,Maxixe,MZ,2022-02-09 23:29:34,-23.8597,35.3472,74.35,82,0,5.1
316,Hauge,NO,2022-02-09 23:29:35,58.3436,6.2812,41.7,77,100,21.65
317,Marseille,FR,2022-02-09 23:30:35,43.3333,5.5,44.51,87,13,1.88
318,Sitka,US,2022-02-09 23:30:36,57.0531,-135.33,44.49,87,100,12.66
319,Hami,CN,2022-02-09 23:30:36,42.8,93.45,25.81,39,100,4.29
320,Geraldton,AU,2022-02-09 23:30:37,-28.7667,114.6,64.81,82,0,5.75
321,Kirakira,SB,2022-02-09 23:30:38,-10.4544,161.9205,82.89,80,97,9.62
322,Namanyere,TZ,2022-02-09 23:30:38,-7.5167,31.05,59.43,95,100,2.3
323,Komsomolskiy,UZ,2022-02-09 23:30:40,40.4272,71.7189,35.02,80,100,4.61
324,Ilulissat,GL,2022-02-09 23:30:41,69.2167,-51.1,17.62,62,100,16.11
325,Chongwe,ZM,2022-02-09 23:30:41,-15.3292,28.682,64.8,95,100,2.15
326,Bandundu,CD,2022-02-09 23:30:42,-3.3167,17.3667,75.11,75,36,2.64
327,Juneau,US,2022-02-09 23:30:43,58.3019,-134.4197,46.98,90,100,7.0
328,Dunedin,NZ,2022-02-09 23:30:43,-45.8742,170.5036,63.73,90,99,3.6
329,Thunder Bay,CA,2022-02-09 23:25:52,48.4001,-89.3168,24.78,75,100,19.57
330,Kahului,US,2022-02-09 23:30:45,20.8947,-156.47,83.46,58,40,13.8
331,Mecca,SA,2022-02-09 23:28:48,21.4267,39.8261,71.76,77,2,2.73
332,Kabinda,CD,2022-02-09 23:30:45,-6.1333,24.4833,67.87,94,100,0.6
333,Shirokiy,RU,2022-02-09 23:30:46,49.758,129.523,5.65,96,100,4.34
334,Yar-Sale,RU,2022-02-09 23:30:46,66.8333,70.8333,0.54,96,23,12.08
335,Belmonte,BR,2022-02-09 23:30:47,-15.8631,-38.8828,81.1,85,2,8.37
336,Lamu,KE,2022-02-09 23:30:47,-2.2717,40.902,79.02,90,77,10.94
337,Pangai,TO,2022-02-09 23:30:48,-19.8,-174.35,82.51,74,75,13.8
338,Zunyi,CN,2022-02-09 23:30:49,27.6867,106.9072,36.34,96,100,3.89
339,Ahipara,NZ,2022-02-09 23:30:50,-35.1667,173.1667,79.59,69,82,10.65
340,San Quintin,MX,2022-02-09 23:30:50,30.4833,-115.95,67.51,37,24,5.53
341,Lucapa,AO,2022-02-09 23:30:51,-8.4192,20.7447,65.53,80,99,2.48
342,Lagoa,PT,2022-02-09 23:30:51,39.05,-27.9833,58.69,69,1,16.31
343,Harbour Breton,CA,2022-02-09 23:30:52,47.4833,-55.7983,36.0,85,65,22.24
344,Tateyama,JP,2022-02-09 23:30:53,34.9833,139.8667,41.27,87,100,19.35
345,Amuntai,ID,2022-02-09 23:29:21,-2.4177,115.2494,73.36,97,100,1.48
346,Santa Maria,BR,2022-02-09 23:30:53,-29.6842,-53.8069,70.9,64,0,3.44
347,Fiumicino,IT,2022-02-09 23:30:54,41.7675,12.2291,52.07,83,0,3.44
348,Boa Vista,BR,2022-02-09 23:30:54,2.8197,-60.6733,89.58,43,20,5.75
349,Lasa,IT,2022-02-09 23:30:55,46.6166,10.7002,35.29,34,8,2.93
350,Gatesville,US,2022-02-09 23:30:56,31.4352,-97.7439,69.57,15,0,3.44
351,Verkhoturye,RU,2022-02-09 23:30:56,58.8627,60.8054,12.65,94,100,8.75
352,Tomatlan,MX,2022-02-09 23:30:57,19.9333,-105.25,79.03,35,0,9.01
353,Cabo San Lucas,MX,2022-02-09 23:28:36,22.8909,-109.9124,78.51,54,20,9.22
354,Sukhovolya,UA,2022-02-09 23:30:58,49.8243,23.8377,41.23,93,100,11.18
355,Murgab,TM,2022-02-09 23:30:58,37.4966,61.9714,37.27,93,0,4.61
356,Safranbolu,TR,2022-02-09 23:30:59,41.2508,32.6942,25.2,94,66,2.19
357,Yining,CN,2022-02-09 23:30:59,29.0361,114.5636,38.82,94,98,0.94
358,Boddam,GB,2022-02-09 23:31:00,57.4667,-1.7833,36.39,68,56,20.4
359,Boueni,YT,2022-02-09 23:32:00,-12.9025,45.0761,80.58,78,100,13.82
360,Pemba,MZ,2022-02-09 23:32:01,-12.974,40.5178,77.7,88,20,5.75
361,Itoman,JP,2022-02-09 23:32:01,26.1247,127.6694,66.22,82,75,17.27
362,Ballina,AU,2022-02-09 23:32:02,-28.8667,153.5667,77.18,70,4,6.91
363,Jiazi,CN,2022-02-09 23:32:02,22.8779,116.067,59.99,82,100,9.69
364,Upernavik,GL,2022-02-09 23:32:03,72.7868,-56.1549,-10.95,77,100,9.6
365,Yamada,JP,2022-02-09 23:32:03,39.4667,141.95,33.44,87,100,3.65
366,Dieppe,FR,2022-02-09 23:32:04,49.75,1.1667,42.33,98,89,1.01
367,Irbeyskoye,RU,2022-02-09 23:32:04,55.6428,95.4522,-30.87,100,100,1.34
368,Atasu,KZ,2022-02-09 23:32:05,48.6814,71.6433,3.13,98,85,3.91
369,Jalalabad,AF,2022-02-09 23:32:05,34.4265,70.4515,45.12,36,0,5.06
370,Alexandria,EG,2022-02-09 23:28:09,31.2156,29.9553,55.51,55,96,26.78
371,Byron Bay,AU,2022-02-09 23:32:06,-28.65,153.6167,78.75,59,3,7.4
372,Nova Granada,BR,2022-02-09 23:32:06,-20.5339,-49.3142,80.85,79,96,8.3
373,Lasem,ID,2022-02-09 23:32:07,-6.6922,111.4527,77.99,88,100,3.96
374,Virginia Beach,US,2022-02-09 23:32:07,36.8529,-75.978,50.11,58,40,4.61
375,Nemuro,JP,2022-02-09 23:32:08,43.3236,145.575,22.8,75,10,5.44
376,Mendi,PG,2022-02-09 23:32:08,-6.1761,143.6513,63.64,84,95,1.92
377,Fare,PF,2022-02-09 23:32:09,-16.7,-151.0167,81.03,77,43,14.65
378,Visby,SE,2022-02-09 23:32:09,57.6409,18.296,37.76,81,8,18.41
379,Chaupal,IN,2022-02-09 23:32:10,30.95,77.5833,27.61,81,4,4.54
380,Nishihara,JP,2022-02-09 23:32:10,26.1842,127.7558,65.48,82,75,17.27
381,Tizapan El Alto,MX,2022-02-09 23:32:11,20.1667,-103.0667,76.26,24,0,4.83
382,Marsaxlokk,MT,2022-02-09 23:32:11,35.8419,14.5431,52.09,81,0,5.75
383,Deep River,CA,2022-02-09 23:31:20,46.1001,-77.4995,35.44,94,100,8.68
384,Sisimiut,GL,2022-02-09 23:32:12,66.9395,-53.6735,3.88,96,100,8.16
385,Dmitriyevka,RU,2022-02-09 23:32:12,54.75,55.3333,20.75,91,100,11.68
386,Williams Lake,CA,2022-02-09 23:32:01,52.1415,-122.1445,40.57,85,75,6.91
387,Khorramshahr,IR,2022-02-09 23:32:13,30.4397,48.1664,53.56,82,0,4.61
388,Saint-Augustin,CA,2022-02-09 23:32:13,51.226,-58.6502,25.93,80,91,15.93
389,Azangaro,PE,2022-02-09 23:32:14,-14.9167,-70.2167,45.39,82,70,4.29
390,Camacha,PT,2022-02-09 23:32:14,33.0833,-16.3333,63.36,88,0,6.91
391,Dingle,PH,2022-02-09 23:32:15,10.9995,122.6711,77.9,80,42,12.71
392,Muravlenko,RU,2022-02-09 23:32:15,63.7898,74.523,-9.69,93,20,11.41
393,San Jose Del Golfo,GT,2022-02-09 23:32:16,14.7628,-90.3764,74.73,66,69,4.25
394,Sabang,ID,2022-02-09 23:32:16,5.8933,95.3214,79.86,73,100,2.86
395,Kandrian,PG,2022-02-09 23:32:17,-6.2167,149.55,86.7,63,62,4.99
396,Vieques,PR,2022-02-09 23:32:17,18.425,-65.8329,78.84,69,75,10.36
397,Ugoofaaru,MV,2022-02-09 23:32:18,5.6667,73.0,80.78,74,47,9.4
398,Biltine,TD,2022-02-09 23:32:18,14.5333,20.9167,65.01,12,0,11.56
399,Doka,SD,2022-02-09 23:32:19,13.5167,35.7667,76.95,32,5,9.53
400,Minas,UY,2022-02-09 23:32:19,-34.3759,-55.2377,68.52,76,1,12.37
401,Miraflores,MX,2022-02-09 23:32:20,19.2167,-98.8083,66.61,49,21,6.46
402,Altay,CN,2022-02-09 23:32:20,47.8667,88.1167,3.92,91,99,3.67
403,Banda Aceh,ID,2022-02-09 23:32:21,5.5577,95.3222,76.98,81,100,4.29
404,Ndele,CF,2022-02-09 23:32:21,8.4109,20.6473,70.16,18,25,4.97
405,Avera,US,2022-02-09 23:28:34,33.194,-82.5271,58.87,50,0,5.17
406,Jamame,SO,2022-02-09 23:32:22,0.0722,42.7506,75.81,85,82,12.93
407,Sabha,LY,2022-02-09 23:33:22,27.0377,14.4283,46.74,57,0,12.93
408,Manyoni,TZ,2022-02-09 23:33:23,-5.7467,34.8382,61.88,98,100,2.06
409,Escanaba,US,2022-02-09 23:33:23,45.7453,-87.0646,30.63,66,100,11.5
410,Melito Di Porto Salvo,IT,2022-02-09 23:33:24,37.9222,15.7714,55.9,76,0,13.8
411,Fort Abbas,PK,2022-02-09 23:33:24,29.1925,72.8536,57.65,48,0,5.46
412,Zhicheng,CN,2022-02-09 23:33:25,30.2956,111.5047,38.46,87,32,1.32
413,Snihurivka,UA,2022-02-09 23:33:25,47.0758,32.8052,30.85,91,22,7.34
414,Liku,ID,2022-02-09 23:33:26,-0.7275,119.8922,75.94,93,100,1.97
415,Paka,MY,2022-02-09 23:33:26,4.6374,103.4368,75.13,94,40,0.0
416,Oriximina,BR,2022-02-09 23:33:27,-1.7656,-55.8661,75.94,92,82,1.14
417,Roald,NO,2022-02-09 23:33:27,62.5833,6.1333,38.12,87,75,21.85
418,Ketchikan,US,2022-02-09 23:33:11,55.3422,-131.6461,46.87,93,100,10.36
419,Port Moresby,PG,2022-02-09 23:33:28,-9.4431,147.1797,83.62,74,20,4.61
420,Kyshtovka,RU,2022-02-09 23:33:28,56.555,76.6271,-16.82,100,24,5.73
421,Paamiut,GL,2022-02-09 23:33:29,61.994,-49.6678,21.87,76,100,18.84
422,Touros,BR,2022-02-09 23:33:29,-5.1989,-35.4608,83.3,70,60,12.01
423,Ashland,US,2022-02-09 23:33:30,40.8167,-82.2665,41.54,70,66,8.9
424,Tabou,CI,2022-02-09 23:29:42,4.423,-7.3528,79.5,86,60,9.91
425,Shakawe,BW,2022-02-09 23:33:31,-18.3667,21.85,67.71,88,23,4.05
426,Tuzha,RU,2022-02-09 23:33:31,57.6062,47.936,26.06,98,100,3.27
427,Peniche,PT,2022-02-09 23:33:31,39.3558,-9.3811,59.61,91,12,5.86
428,Yerbogachen,RU,2022-02-09 23:33:02,61.2767,108.0108,-33.16,100,76,3.31
429,Tagusao,PH,2022-02-09 23:33:32,9.1924,117.8141,79.72,72,94,7.11
430,Krasnoselkup,RU,2022-02-09 23:33:33,65.7,82.4667,-12.82,87,41,9.28
431,Axim,GH,2022-02-09 23:33:33,4.8699,-2.2405,77.7,91,7,6.46
432,Petropavlovsk-Kamchatskiy,RU,2022-02-09 23:33:33,53.0452,158.6483,19.99,73,75,6.71
433,Jyvaskyla,FI,2022-02-09 23:33:34,62.2415,25.7209,30.56,95,0,5.75
434,Qarayeri,AZ,2022-02-09 23:33:34,40.7886,46.3066,47.28,42,40,9.22
435,Fort Nelson,CA,2022-02-09 23:32:04,58.8053,-122.7002,9.99,85,75,0.0
436,Navalmoral De La Mata,ES,2022-02-09 23:33:35,39.8916,-5.5406,50.95,70,0,1.23
437,Cervo,ES,2022-02-09 23:33:36,43.6702,-7.4101,51.96,78,15,7.58
438,Muros,ES,2022-02-09 23:33:36,42.7762,-9.0603,56.84,92,25,4.92
439,Aktash,RU,2022-02-09 23:33:37,50.3,87.7333,-17.52,97,100,3.09
440,Praya,CV,2022-02-09 23:33:37,14.9215,-23.5087,73.94,60,0,11.5
441,Ilhabela,BR,2022-02-09 23:33:38,-23.7781,-45.3581,73.69,81,78,3.27
442,Aripuana,BR,2022-02-09 23:33:38,-9.1667,-60.6333,73.04,98,93,2.33
443,Baiquan,CN,2022-02-09 23:33:38,47.5833,126.0833,0.25,98,100,6.71
444,Kenai,US,2022-02-09 23:33:39,60.5544,-151.2583,20.08,79,0,24.16
445,Atagay,RU,2022-02-09 23:33:39,55.1033,99.3875,-17.16,100,98,1.52
446,Atbasar,KZ,2022-02-09 23:33:40,51.8,68.3333,-8.03,100,86,6.44
447,Melilla,ES,2022-02-09 23:33:41,35.2937,-2.9383,57.58,77,20,5.75
448,Garoua,CM,2022-02-09 23:33:42,9.3,13.4,73.0,12,55,3.44
449,Turriff,GB,2022-02-09 23:33:43,57.5384,-2.4593,36.05,67,62,14.5
450,Santa Fe,AR,2022-02-09 23:29:12,-31.6333,-60.7,83.01,50,0,3.22
451,Mopti,ML,2022-02-09 23:33:44,14.6667,-4.0,74.52,9,0,11.3
452,Berlevag,NO,2022-02-09 23:33:44,70.8578,29.0864,25.77,82,91,24.4
453,Sainte-Maxime,FR,2022-02-09 23:34:03,43.3,6.6333,49.53,80,5,9.73
454,Mount Gambier,AU,2022-02-09 23:34:45,-37.8333,140.7667,66.11,63,100,13.8
455,Okmulgee,US,2022-02-09 23:34:46,35.6234,-95.9605,66.92,19,0,6.91
456,Prince Rupert,CA,2022-02-09 23:31:24,54.3161,-130.3201,46.49,100,100,19.57
457,Burns Lake,CA,2022-02-09 23:34:47,54.2331,-125.7533,45.82,83,99,12.55
458,Santa Rita,BR,2022-02-09 23:32:03,-7.1139,-34.9781,81.27,78,0,8.05
459,Luwuk,ID,2022-02-09 23:34:48,-0.9516,122.7875,82.17,74,100,0.81
460,Neuquen,AR,2022-02-09 23:34:48,-38.9516,-68.0591,94.89,16,0,5.75
461,Marovoay,MG,2022-02-09 23:34:50,-16.1,46.6333,78.94,96,100,1.95
462,Akdepe,TM,2022-02-09 23:34:50,42.0551,59.3788,30.29,72,12,10.45
463,Torit,SS,2022-02-09 23:30:11,4.4133,32.5678,80.8,29,93,2.21
464,Louga,RU,2022-02-09 23:34:51,58.7372,29.8453,33.96,98,100,11.41
465,Zhenlai,CN,2022-02-09 23:34:51,45.8495,123.2973,5.05,95,66,6.4
466,Niteroi,BR,2022-02-09 23:34:52,-22.8833,-43.1036,72.59,91,100,2.3
467,Sobolevo,RU,2022-02-09 23:34:52,54.4299,31.8996,30.11,98,100,12.82
468,Hofn,IS,2022-02-09 23:34:53,64.2539,-15.2082,22.08,68,5,17.27
469,Kloulklubed,PW,2022-02-09 23:34:53,7.0419,134.2556,79.3,78,100,12.19
470,Omsukchan,RU,2022-02-09 23:34:55,62.5333,155.8,-16.53,77,58,3.27
471,Marawi,PH,2022-02-09 23:34:55,7.9986,124.2928,70.34,91,100,3.29
472,Alta,NO,2022-02-09 23:34:56,69.9689,23.2717,22.24,68,74,11.5
473,San Jose,US,2022-02-09 23:30:32,37.3394,-121.895,77.5,28,75,8.99
474,Tambo,PE,2022-02-09 23:34:57,-14.8,-73.9167,39.16,82,98,6.24
475,Sao Jose Da Coroa Grande,BR,2022-02-09 23:34:57,-8.8978,-35.1478,79.77,75,86,10.71
476,Roma,US,2022-02-09 23:32:13,43.2128,-75.4557,46.26,66,40,10.36
477,Saint-Georges,GD,2022-02-09 23:34:58,12.0564,-61.7485,78.48,78,75,14.97
478,Smirnykh,RU,2022-02-09 23:34:58,49.75,142.8333,12.72,83,43,5.93
479,Tuatapere,NZ,2022-02-09 23:34:59,-46.1333,167.6833,72.82,49,22,1.95
480,Bakel,SN,2022-02-09 23:34:59,14.905,-12.4568,77.45,8,52,10.6
481,Victor Harbor,AU,2022-02-09 23:34:59,-35.5667,138.6167,70.81,61,81,1.01
482,Quballat,TN,2022-02-09 23:35:00,36.5418,9.6633,44.82,65,0,3.06
483,Pizarro,CO,2022-02-09 23:35:00,4.9533,-77.366,76.21,88,98,3.89
484,Menongue,AO,2022-02-09 23:35:01,-14.6585,17.691,58.41,98,99,4.09
485,Hanna,CA,2022-02-09 23:35:02,51.6334,-111.9018,50.02,78,89,11.63
486,Zangakatun,AM,2022-02-09 23:35:02,39.8212,45.0406,25.99,72,23,7.31
487,Chino,US,2022-02-09 23:32:10,34.0122,-117.6889,87.06,14,20,16.11
488,Yulara,AU,2022-02-09 23:33:07,-25.2406,130.9889,80.44,39,75,12.66
489,Bestobe,KZ,2022-02-09 23:35:03,52.4994,73.0975,-13.67,100,92,5.46
490,Chicama,PE,2022-02-09 23:35:03,-7.8447,-79.1469,68.54,66,96,5.64
491,Mabaruma,GY,2022-02-09 23:35:04,8.2,-59.7833,71.89,84,42,3.33
492,Pundaguitan,PH,2022-02-09 23:35:05,6.3711,126.1689,80.56,79,97,11.1
493,Grootfontein,NA,2022-02-09 23:35:05,-19.5667,18.1167,69.37,68,66,1.14
494,Sesvete,HR,2022-02-09 23:35:06,45.8311,16.1164,30.33,86,0,3.44
495,Lavrentiya,RU,2022-02-09 23:35:06,65.5833,-171.0,-22.67,93,54,7.36
496,Labuhan,ID,2022-02-09 23:35:07,-6.8844,112.2051,78.51,86,100,9.51
497,Puerto Escondido,MX,2022-02-09 23:35:07,15.85,-97.0667,83.23,65,0,6.91
498,Urupes,BR,2022-02-09 23:35:08,-21.2017,-49.29,81.73,64,100,8.68
499,Vardo,NO,2022-02-09 23:35:08,70.3705,31.1107,29.08,76,99,21.03
500,Takoradi,GH,2022-02-09 23:35:08,4.8845,-1.7554,78.51,89,19,7.56
501,Nata,PA,2022-02-09 23:35:09,8.3333,-80.5167,79.47,65,68,13.33
502,Caravelas,BR,2022-02-09 23:36:10,-17.7125,-39.2481,77.72,86,14,6.11
503,Kitimat,CA,2022-02-09 23:36:10,54.0524,-128.6534,46.78,29,100,5.88
504,Yumen,CN,2022-02-09 23:36:11,40.2833,97.2,20.79,48,100,10.76
505,Beyneu,KZ,2022-02-09 23:36:11,45.3167,55.2,31.26,80,92,20.78
506,Killybegs,IE,2022-02-09 23:36:12,54.6333,-8.45,36.45,66,81,27.54
507,Hannibal,US,2022-02-09 23:36:12,39.7084,-91.3585,45.32,56,0,4.61
508,Kruisfontein,ZA,2022-02-09 23:36:13,-34.0033,24.7314,61.34,82,0,6.04
509,Chanderi,IN,2022-02-09 23:36:13,24.7167,78.1333,51.35,98,13,5.86
510,Taiyuan,CN,2022-02-09 23:36:14,37.8694,112.5603,12.06,79,1,2.24
511,Shellbrook,CA,2022-02-09 23:36:14,53.2168,-106.4011,31.23,92,87,6.35
512,Tucuma,BR,2022-02-09 23:36:14,-0.1833,-50.05,75.81,91,94,5.66
513,Ubauro,PK,2022-02-09 23:36:15,28.1652,69.7289,55.31,42,0,1.25
514,Nanhai,CN,2022-02-09 23:36:15,30.1282,111.7784,37.67,86,44,3.22
515,Beloha,MG,2022-02-09 23:36:16,-25.1667,45.05,71.46,91,0,4.03
516,Kupang,ID,2022-02-09 23:36:17,-10.1667,123.5833,81.7,79,98,3.29
517,Bandarbeyla,SO,2022-02-09 23:36:17,9.4942,50.8122,73.29,69,78,16.58
518,Christchurch,NZ,2022-02-09 23:35:20,-43.5333,172.6333,67.91,94,100,4.61
519,Kjollefjord,NO,2022-02-09 23:36:18,70.9457,27.3465,22.3,84,25,16.42
520,Birjand,IR,2022-02-09 23:36:19,32.8663,59.2211,30.67,47,0,4.61
521,Yarada,IN,2022-02-09 23:36:19,17.65,83.2667,66.52,94,20,2.3
522,Santa Cruz,BO,2022-02-09 23:36:20,-17.8,-63.1667,86.05,42,15,3.44
523,Englehart,CA,2022-02-09 23:36:20,47.8169,-79.8664,27.16,100,100,8.05
524,Tuy Hoa,VN,2022-02-09 23:36:21,13.0833,109.3,73.63,91,77,4.21
525,Kailua,US,2022-02-09 23:36:21,21.4022,-157.7394,80.08,67,20,10.36
526,Vasvar,HU,2022-02-09 23:36:22,47.0493,16.7995,31.01,69,2,1.41
527,Stepnyak,KZ,2022-02-09 23:36:23,52.8339,70.7803,-6.72,100,97,3.53
528,Luau,AO,2022-02-09 23:36:23,-10.7073,22.2247,63.07,95,37,2.55
529,Broome,US,2022-02-09 23:36:23,42.2506,-75.833,43.38,61,0,6.91
530,Hualmay,PE,2022-02-09 23:36:24,-11.0964,-77.6139,70.52,80,87,7.87
531,Baherden,TM,2022-02-09 23:36:24,38.4362,57.4316,49.39,37,0,5.32
532,Bar Harbor,US,2022-02-09 23:32:44,44.3876,-68.2039,34.29,70,0,6.91
533,Guhagar,IN,2022-02-09 23:36:25,17.4842,73.1929,63.57,85,33,5.21
534,Korgen,NO,2022-02-09 23:36:26,66.0771,13.8153,34.27,80,100,12.48
535,Bonthe,SL,2022-02-09 23:34:33,7.5264,-12.505,77.31,89,0,4.45
536,Kokopo,PG,2022-02-09 23:36:26,-4.352,152.2633,84.33,67,96,5.73
537,Imbituba,BR,2022-02-09 23:36:27,-28.24,-48.6703,75.09,87,57,5.5
538,Leningradskiy,RU,2022-02-09 23:36:27,69.3833,178.4167,-28.48,97,99,6.13
539,Gamba,GA,2022-02-09 23:33:48,-2.65,10.0,77.04,91,83,5.32
540,Dumas,US,2022-02-09 23:36:28,35.8656,-101.9732,58.42,22,51,6.38
541,Doume,CM,2022-02-09 23:36:29,4.2333,13.45,67.37,29,80,0.96
542,Orlik,RU,2022-02-09 23:36:29,52.5178,99.825,-31.13,100,92,1.79
543,Maniitsoq,GL,2022-02-09 23:33:25,65.4167,-52.9,17.47,94,100,11.99
544,Lipin Bor,RU,2022-02-09 23:36:30,60.2622,37.9763,25.54,93,100,6.71
545,Brooks,CA,2022-02-09 23:36:30,50.5834,-111.8851,57.83,35,87,6.91
546,Bani,DO,2022-02-09 23:36:31,18.2833,-70.3333,78.24,77,25,8.79
547,Kampene,CD,2022-02-09 23:36:31,-3.6,26.6667,67.26,98,100,0.89
548,Abnub,EG,2022-02-09 23:37:32,27.2696,31.1511,46.62,57,0,9.66
549,Contamana,PE,2022-02-09 23:37:32,-7.3333,-75.0167,73.87,92,99,2.62
550,Lichinga,MZ,2022-02-09 23:34:42,-13.3128,35.2406,61.32,97,100,1.9
551,Ciudad Bolivar,VE,2022-02-09 23:37:33,8.1222,-63.5497,85.06,41,100,10.71
552,Airai,TL,2022-02-09 23:33:51,-8.9266,125.4092,67.91,80,99,0.65
553,Belaya Gora,RU,2022-02-09 23:37:34,68.5333,146.4167,-42.45,98,65,5.73
554,Villa Bruzual,VE,2022-02-09 23:37:34,9.3328,-69.1208,83.5,54,100,1.25
555,Binga,ZW,2022-02-09 23:37:35,-17.6203,27.3414,72.05,81,9,1.95
556,Berdigestyakh,RU,2022-02-09 23:37:35,62.0989,126.6992,-37.41,100,61,0.76
557,Basoko,CD,2022-02-09 23:37:35,1.2391,23.616,73.13,69,100,0.63
558,Olds,CA,2022-02-09 23:37:36,51.7834,-114.102,50.85,53,94,13.8
559,Kysyl-Syr,RU,2022-02-09 23:37:36,63.8986,122.7617,-38.76,100,96,1.54
560,Khash,IR,2022-02-09 23:37:37,28.2211,61.2158,45.64,26,0,3.15
561,Hokitika,NZ,2022-02-09 23:37:38,-42.7167,170.9667,67.19,92,95,6.93
562,Umm Bab,QA,2022-02-09 23:37:38,25.2142,50.8072,53.28,69,0,5.32
563,Pingliang,CN,2022-02-09 23:37:38,35.5392,106.6861,14.94,85,95,5.14
